Kruskal's Using Unordered Map Results
(102,563,88)
(132,1449,88)
(138,742,88)
(174,394,88)
(241,1499,88)
(246,1593,88)
(2,1108,89)
(16,1147,89)
(20,631,89)
(29,908,89)
(44,404,89)
(45,696,89)
(49,1322,89)
(71,663,89)
(73,1453,89)
(102,1071,89)
(107,1563,89)
(231,410,89)
(240,1039,89)
(252,496,89)
(280,1114,89)
(3,1714,90)
(16,832,90)
(34,1140,90)
(58,450,90)
(74,1504,90)
(92,981,90)
(111,510,90)
(116,1090,90)
(129,1554,90)
(144,1537,90)
(154,708,90)
(161,1814,90)
(207,408,90)
(212,1610,90)
(221,1336,90)
(236,911,90)
(280,899,90)
(0,841,91)
(3,1292,91)
(16,428,91)
(16,1474,91)
(21,464,91)
(28,1728,91)
(31,674,91)
(42,1530,91)
(49,734,91)
(102,1611,91)
(103,1022,91)
(145,1672,91)
(149,1009,91)
(154,1329,91)
(167,1220,91)
(189,1517,91)
(274,374,91)
(2,1185,92)
(3,603,92)
(8,388,92)
(10,1280,92)
(16,392,92)
(38,411,92)
(38,730,92)
(39,473,92)
(92,1186,92)
(92,1649,92)
(95,1271,92)
(111,1720,92)
(137,649,92)
(162,1366,92)
(181,1084,92)
(198,1601,92)
(250,537,92)
(254,1399,92)
(4,525,93)
(6,779,93)
(9,576,93)
(61,785,93)
(72,724,93)
(73,640,93)
(99,1228,93)
(102,1757,93)
(120,1041,93)
(155,486,93)
(181,426,93)
(181,1771,93)
(207,1673,93)
(212,1291,93)
(212,1373,93)
(227,1398,93)
(267,454,93)
(2,1793,94)
(4,1401,94)
(13,1070,94)
(16,1288,94)
(45,553,94)
(56,813,94)
(88,1662,94)
(102,1180,94)
(104,1143,94)
(156,1067,94)
(176,1727,94)
(187,1762,94)
(205,1513,94)
(225,991,94)
(246,1670,94)
(281,802,94)
(2,1137,95)
(19,1279,95)
(54,925,95)
(58,700,95)
(61,1658,95)
(78,1113,95)
(157,442,95)
(215,679,95)
(228,962,95)
(0,1354,96)
(2,1252,96)
(2,1806,96)
(4,1103,96)
(45,505,96)
(47,1497,96)
(71,545,96)
(77,532,96)
(92,1756,96)
(103,839,96)
(117,1210,96)
(167,446,96)
(250,1654,96)
(279,694,96)
(280,391,96)
(0,1404,97)
(4,1111,97)
(4,1249,97)
(8,1579,97)
(16,1263,97)
(19,609,97)
(82,402,97)
(108,449,97)
(121,1779,97)
(129,1421,97)
(152,818,97)
(166,764,97)
(189,1132,97)
(9,1277,98)
(19,1265,98)
(38,1726,98)
(45,1750,98)
(47,1668,98)
(53,989,98)
(88,766,98)
(170,1669,98)
(242,721,98)
(0,1650,99)
(2,1217,99)
(4,846,99)
(16,1254,99)
(31,1295,99)
(45,480,99)
(99,1476,99)
(103,1275,99)
(115,1520,99)
(116,949,99)
(117,470,99)
(120,1068,99)
(145,1165,99)
(160,735,99)
(185,513,99)
(259,1602,99)
(273,1808,99)
(0,395,100)
(0,1359,100)
(1,1641,100)
(3,1664,100)
(6,1643,100)
(20,1555,100)
(26,1719,100)
(85,1745,100)
(94,1149,100)
(145,1057,100)
(158,1112,100)
(178,1550,100)
(181,1141,100)
Total Weight of MST: 78830
