Kruskal's Using Unordered Map Results
(1,413,81)
(6,212,81)
(70,562,81)
(108,375,81)
(111,299,81)
(9,208,82)
(16,159,82)
(16,711,82)
(62,491,82)
(3,185,83)
(8,267,83)
(44,273,83)
(62,645,83)
(0,405,84)
(3,321,84)
(59,532,84)
(66,296,84)
(68,545,84)
(82,361,84)
(82,417,84)
(93,581,84)
(95,656,84)
(103,595,84)
(3,579,85)
(5,277,85)
(31,331,85)
(62,673,85)
(82,154,85)
(86,637,85)
(108,657,85)
(7,703,86)
(8,503,86)
(25,320,86)
(42,501,86)
(59,282,86)
(68,210,86)
(99,193,86)
(44,630,87)
(47,558,87)
(66,357,87)
(0,305,88)
(40,217,88)
(66,362,88)
(82,470,88)
(84,166,88)
(99,214,88)
(31,318,89)
(53,563,89)
(6,626,90)
(14,378,90)
(18,262,90)
(44,168,90)
(44,468,90)
(51,600,90)
(65,223,90)
(3,509,91)
(24,181,91)
(45,505,91)
(47,407,91)
(66,137,91)
(3,369,92)
(36,337,92)
(44,635,92)
(59,713,92)
(60,539,92)
(92,679,92)
(101,565,92)
(5,203,93)
(16,338,93)
(44,551,93)
(2,688,94)
(30,302,94)
(44,471,94)
(53,196,94)
(88,442,94)
(18,403,95)
(33,250,95)
(42,289,95)
(44,649,95)
(62,677,95)
(65,188,95)
(110,190,95)
(25,661,96)
(25,687,96)
(58,516,96)
(95,414,96)
(2,695,97)
(35,326,97)
(36,681,97)
(44,636,97)
(53,698,97)
(86,704,97)
(85,575,98)
(99,506,98)
(108,371,98)
(1,189,99)
(1,352,99)
(5,666,99)
(82,599,99)
(99,705,99)
(7,368,100)
(64,682,100)
(99,198,100)
Total Weight of MST: 31258
